,accepted,condition_id,data,participant_crowd_worker_id,participant_hearing_response_estimation,participant_hearing_test_attempts,participant_hearing_test_last_attempt,participant_id,participant_passed_hearing_test,participant_platform,participant_post_test_survey,participant_pre_test_survey,rating,stimulus,test_id,trial_id
1187,False,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eLi_iUj7r7p30atAJPHqAv0B_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD84FgLnXgSf7aC9xugIQpz5n8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""6""}",A3GEL5PWFIK05S,,1,2017-04-17 02:27:39.524163,58,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""violin, piano, voice"", ""musician"": ""Yes"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""28""}",0.3767314753,S06_09,1,736
1188,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eD_Fnw2pC8uJ_2-LwjiShicB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD84FgLnXgSf7aC9xugIQpz5n8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""6""}",A258PTOZ3D2TQR,,2,2017-04-17 02:40:38.234009,75,True,mturk,"{""country"": ""IND"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""nothing"", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""interesting to do""}","{""hearing_disorder"": ""No"", ""age"": ""28""}",0.438146695594,S06_09,1,784
1189,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eI1wvnQW2kdSnoksz0wseAoB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD84FgLnXgSf7aC9xugIQpz5n8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""6""}",AD3ZSVTCXP0Y5,,1,2017-04-17 02:50:44.902388,85,True,mturk,"{""country"": ""KOR"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""cello"", ""musician"": ""Yes"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""46""}",0.380069259012,S06_09,1,892
1190,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eNAnvgtJUUW7cV32PzA9gZoB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD84FgLnXgSf7aC9xugIQpz5n8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""6""}",AVD6HMIO1HLFI,,1,2017-04-17 01:59:04.739074,11,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Philips SHP 9500"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""28""}",0.361377670227,S06_09,1,954
1191,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eAuhKle5wScO41tMSd7frqMB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD84FgLnXgSf7aC9xugIQpz5n8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""6""}",A3IV8AFLU0E94K,,1,2017-04-17 02:50:05.443827,83,True,mturk,"{""country"": ""ARE"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""laptop speakers"", ""UserComment"": ""nice task""}","{""hearing_disorder"": ""No"", ""age"": ""30""}",0.419455106809,S06_09,1,979
1192,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eHcbHjXCgXHO05g1HhViWBMB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD84FgLnXgSf7aC9xugIQpz5n8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""6""}",AFDC9A6Z60W2Z,,1,2017-04-17 02:03:17.738282,25,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""45""}",0.394755507343,S06_09,1,1034
1193,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eHdHiUZE-SwG5hxYpkQbYFCYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseQ3UyRGhAVh4khuvioTihXnuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""6""}",A6WXIKRYMXNIN,,1,2017-04-17 03:13:03.877365,101,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""no"", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""none""}","{""hearing_disorder"": ""No"", ""age"": ""51""}",0.381404372497,S06_09,1,1104
1194,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eIB0F3ATTCPPvsVcx4ziefUB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD84FgLnXgSf7aC9xugIQpz5n8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""6""}",A3CDJ8PZX578GQ,,1,2017-04-17 02:59:29.628913,92,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Not really. I'm taking it that you want to know my genuine subjective judgments regarding where the transitions are."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Interesting task. I'm curious as to where this leads.""}","{""hearing_disorder"": ""No"", ""age"": ""45""}",0.366050567423,S06_09,1,1223
1195,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eIenEAVwzUkXN_YWTobeDdOYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseQ3UyRGhAVh4khuvioTihXnuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""6""}",A1U0GNE5ELW5V7,,1,2017-04-17 03:30:35.231351,118,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""No."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Guitar"", ""musician"": ""Yes"", ""speakers"": ""headphones"", ""UserComment"": ""None.""}","{""hearing_disorder"": ""No"", ""age"": ""31""}",0.366050567423,S06_09,1,1276
1196,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eHfwxpCbDfu_DOBC2aSq1LiYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseQ3UyRGhAVh4khuvioTihXnuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""6""}",APR6H3HAOE9OU,,1,2017-04-17 03:31:37.698288,122,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""No."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""N/A"", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Thank you.""}","{""hearing_disorder"": ""No"", ""age"": ""42""}",0.404101301736,S06_09,1,1572
1197,False,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eGy5V1oZ4-GbVk6F19liqd-YzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseQ3UyRGhAVh4khuvioTihXnuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""6""}",A1RQMCUA0GNJ43,,1,2017-04-17 03:26:38.789151,115,True,mturk,"{""country"": ""CAN"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": "" "", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""laptop speakers"", ""UserComment"": "" ""}","{""hearing_disorder"": ""No"", ""age"": ""25""}",-1.0,S06_09,1,1648
1198,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eMCPoO0HoRLkEAiuK5ZsgZ4B_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD84FgLnXgSf7aC9xugIQpz5n8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""6""}",A74PT3GRDMEZ,,1,2017-04-17 02:29:47.665738,68,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""23""}",0.376266642253,S06_09,1,1716
1199,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eDNz1S4d8-h9cDj3Rq1t4MaYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseQ3UyRGhAVh4khuvioTihXnuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""6""}",A8LWJ1BQBPPIJ,,1,2017-04-17 03:29:59.950601,117,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""In one trial I heard more than one change.  I presumed you wanted the more striking one and chose that one."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Violin, piano, guitar, harp, percussion, vocalist"", ""musician"": ""Yes"", ""speakers"": ""loudspeakers"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""58""}",0.370723464619,S06_09,1,1828
1200,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eNqAnqeiKGg_TpWRt3V7HOeYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPseQ3UyRGhAVh4khuvioTihXnuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""6""}",A31Z5TPD8QKE26,,1,2017-04-17 03:58:40.395359,142,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""no"", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Acoustic guitar"", ""musician"": ""Yes"", ""speakers"": ""headphones"", ""UserComment"": ""n/a""}","{""hearing_disorder"": ""No"", ""age"": ""32""}",0.38807993992,S06_09,1,1859
1201,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eDu5PAtItTOf3nqCTV7_vXYB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD84FgLnXgSf7aC9xugIQpz5n8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""6""}",A1V2H0UF94ATWY,,1,2017-04-17 03:06:59.377490,97,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""No."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""n/a"", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""n/a""}","{""hearing_disorder"": ""No"", ""age"": ""58""}",0.353366989319,S06_09,1,1971
1202,True,59,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""59"", ""referenceFiles"": [[""Reference"", ""/audio/rQAekcsLXuN5JMdmIjt8eD0MbCj6UdNb5XamYHNoR0kB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD84FgLnXgSf7aC9xugIQpz5n8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""6""}",A2K56J9POYUFCA,,1,2017-04-17 02:08:53.165856,33,True,mturk,"{""country"": ""IND"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""No"", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""45""}",0.378734145527,S06_09,1,2079
1203,True,61,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S07_03"": ""seg07_03.mp3"", ""S07_05"": ""seg07_05.mp3"", ""S07_04"": ""seg07_04.mp3"", ""S07_07"": ""seg07_07.mp3"", ""S07_06"": ""seg07_06.mp3"", ""S07_01"": ""seg07_01.mp3"", ""S07_10"": ""seg07_10.mp3"", ""S07_02"": ""seg07_02.mp3"", ""S07_09"": ""seg07_09.mp3"", ""S07_08"": ""seg07_08.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""61"", ""referenceFiles"": [[""Reference"", ""/audio/skYCiz89zb9m5cb5rlT5GUQA9XZElA1oewbfnepxL8kB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD83mv4er0OyF3o0gXo5YzaNr8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""7""}",A2R0YYUAWNT7UD,,1,2017-04-17 02:03:10.779499,26,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""nope"", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""25""}",0.54028287717,S07_01,1,197
1204,True,61,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S07_03"": ""seg07_03.mp3"", ""S07_05"": ""seg07_05.mp3"", ""S07_04"": ""seg07_04.mp3"", ""S07_07"": ""seg07_07.mp3"", ""S07_06"": ""seg07_06.mp3"", ""S07_01"": ""seg07_01.mp3"", ""S07_10"": ""seg07_10.mp3"", ""S07_02"": ""seg07_02.mp3"", ""S07_09"": ""seg07_09.mp3"", ""S07_08"": ""seg07_08.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""61"", ""referenceFiles"": [[""Reference"", ""/audio/skYCiz89zb9m5cb5rlT5GdCC7Z5NXiY4zZd0vJ7MS0gB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD83mv4er0OyF3o0gXo5YzaNr8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""7""}",AVIH7MSMSTZCW,,1,2017-04-17 02:14:00.171955,40,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""I thought the task was well defined, as much as possible, and the functionality of the interface was very simple and effective..""}","{""hearing_disorder"": ""No"", ""age"": ""46""}",0.656437750334,S07_01,1,374
1205,False,61,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S07_03"": ""seg07_03.mp3"", ""S07_05"": ""seg07_05.mp3"", ""S07_04"": ""seg07_04.mp3"", ""S07_07"": ""seg07_07.mp3"", ""S07_06"": ""seg07_06.mp3"", ""S07_01"": ""seg07_01.mp3"", ""S07_10"": ""seg07_10.mp3"", ""S07_02"": ""seg07_02.mp3"", ""S07_09"": ""seg07_09.mp3"", ""S07_08"": ""seg07_08.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""61"", ""referenceFiles"": [[""Reference"", ""/audio/skYCiz89zb9m5cb5rlT5GdhqpZHdnrg60GnIkvs729kB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD83mv4er0OyF3o0gXo5YzaNr8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""7""}",AQORJW4W8U9YU,,1,2017-04-17 02:15:56.809006,47,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""29""}",-1.0,S07_01,1,391
1206,True,61,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S07_03"": ""seg07_03.mp3"", ""S07_05"": ""seg07_05.mp3"", ""S07_04"": ""seg07_04.mp3"", ""S07_07"": ""seg07_07.mp3"", ""S07_06"": ""seg07_06.mp3"", ""S07_01"": ""seg07_01.mp3"", ""S07_10"": ""seg07_10.mp3"", ""S07_02"": ""seg07_02.mp3"", ""S07_09"": ""seg07_09.mp3"", ""S07_08"": ""seg07_08.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""61"", ""referenceFiles"": [[""Reference"", ""/audio/skYCiz89zb9m5cb5rlT5GdAnvgtJUUW7cV32PzA9gZoB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD83mv4er0OyF3o0gXo5YzaNr8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""7""}",AVD6HMIO1HLFI,,1,2017-04-17 01:59:04.739074,11,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Philips SHP 9500"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""28""}",0.129067923899,S07_01,1,426
