,Unnamed: 0,accepted,condition_id,data,participant_crowd_worker_id,participant_hearing_response_estimation,participant_hearing_test_attempts,participant_hearing_test_last_attempt,participant_id,participant_passed_hearing_test,participant_platform,participant_post_test_survey,participant_pre_test_survey,rating,stimulus,test_id,trial_id
1111,1111,False,49,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S05_10"": ""seg05_10.mp3"", ""S05_09"": ""seg05_09.mp3"", ""S05_08"": ""seg05_08.mp3"", ""S05_03"": ""seg05_03.mp3"", ""S05_02"": ""seg05_02.mp3"", ""S05_01"": ""seg05_01.mp3"", ""S05_07"": ""seg05_07.mp3"", ""S05_06"": ""seg05_06.mp3"", ""S05_05"": ""seg05_05.mp3"", ""S05_04"": ""seg05_04.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""49"", ""referenceFiles"": [[""Reference"", ""/audio/9YmolMXZpxB28VP2LkDOJAf0Q_CR1Acya-vFC3ejTO9acJTNuWoHSMP61vpLUKzRW0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""5""}",A1Z6F664MYBMVI,,2,2017-04-26 04:06:47.160365,86,True,mturk,"{""based_on"": ""Changes in music, beats, voice."", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""It was fun and great music."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""No"", ""gender"": ""female"", ""average_music_hours"": ""4 to 8""}","{""age"": ""48"", ""hearing_disorder"": ""No""}",0.119054572764,S05_09,1,1892
1112,1112,True,49,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S05_10"": ""seg05_10.mp3"", ""S05_09"": ""seg05_09.mp3"", ""S05_08"": ""seg05_08.mp3"", ""S05_03"": ""seg05_03.mp3"", ""S05_02"": ""seg05_02.mp3"", ""S05_01"": ""seg05_01.mp3"", ""S05_07"": ""seg05_07.mp3"", ""S05_06"": ""seg05_06.mp3"", ""S05_05"": ""seg05_05.mp3"", ""S05_04"": ""seg05_04.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""49"", ""referenceFiles"": [[""Reference"", ""/audio/_hADqjAN1fKM_r8UQHxb6VXsVTj9lMl9ehwNT1kHUW06zRRNBUJzFELIGE8213ML7UcnOvl-5Ei6wiVKxsG7Wtk-cJ3RkKU5GmDcymQgge48wLiSneDq7A21wUKUsYn1.wav""]], ""groupID"": ""5""}",APWGAF6657I0X,,2,2017-04-26 04:45:12.936768,120,True,mturk,"{""based_on"": ""I was listen for a change in song. If the song went from instrumental to words. If a new instrument started playing or different person started singing. Back up singers coming in. "", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""I wasn't confident on what I should be selecting because some changes were minor."", ""gender"": ""female"", ""average_music_hours"": ""more than 8""}","{""age"": ""31"", ""hearing_disorder"": ""No""}",0.441176470588,S05_09,1,1913
1113,1113,True,49,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S05_10"": ""seg05_10.mp3"", ""S05_09"": ""seg05_09.mp3"", ""S05_08"": ""seg05_08.mp3"", ""S05_03"": ""seg05_03.mp3"", ""S05_02"": ""seg05_02.mp3"", ""S05_01"": ""seg05_01.mp3"", ""S05_07"": ""seg05_07.mp3"", ""S05_06"": ""seg05_06.mp3"", ""S05_05"": ""seg05_05.mp3"", ""S05_04"": ""seg05_04.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""49"", ""referenceFiles"": [[""Reference"", ""/audio/uaBB4NQNTG3RJPqqWdu93VXsVTj9lMl9ehwNT1kHUW06zRRNBUJzFELIGE8213ML7UcnOvl-5Ei6wiVKxsG7Wtk-cJ3RkKU5GmDcymQgge48wLiSneDq7A21wUKUsYn1.wav""]], ""groupID"": ""5""}",A19LVWX8ZLO6CS,,1,2017-04-26 04:47:51.977281,122,True,mturk,"{""based_on"": ""A rise or change in the musical tone of the song or the vocal tone of the singer."", ""country"": ""USA"", ""instrument"": ""N/A"", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""N/A"", ""gender"": ""male"", ""average_music_hours"": ""4 to 8""}","{""age"": ""35"", ""hearing_disorder"": ""No""}",-1.0,S05_09,1,1924
1114,1114,True,49,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S05_10"": ""seg05_10.mp3"", ""S05_09"": ""seg05_09.mp3"", ""S05_08"": ""seg05_08.mp3"", ""S05_03"": ""seg05_03.mp3"", ""S05_02"": ""seg05_02.mp3"", ""S05_01"": ""seg05_01.mp3"", ""S05_07"": ""seg05_07.mp3"", ""S05_06"": ""seg05_06.mp3"", ""S05_05"": ""seg05_05.mp3"", ""S05_04"": ""seg05_04.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""49"", ""referenceFiles"": [[""Reference"", ""/audio/kVqqotPy8ICPTL4p87aIzVXsVTj9lMl9ehwNT1kHUW06zRRNBUJzFELIGE8213ML7UcnOvl-5Ei6wiVKxsG7Wtk-cJ3RkKU5GmDcymQgge48wLiSneDq7A21wUKUsYn1.wav""]], ""groupID"": ""5""}",AUI3R928P63B0,,1,2017-04-26 04:44:51.326322,121,True,mturk,"{""based_on"": ""I were listening the change of music during the HIT to identify a boundary between parts of a song."", ""country"": ""IND"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": """", ""gender"": ""male"", ""average_music_hours"": ""1 to 4""}","{""age"": ""32"", ""hearing_disorder"": ""No""}",-1.0,S05_09,1,1950
1115,1115,True,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/ZjumUePLLCOZXWRUjEdGTzBHu0Aio2IyelCcoWWD-y6EvF5VrmXRDXAU4bibJVr6W0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""6""}",A2R0YYUAWNT7UD,,1,2017-04-26 03:16:29.399915,14,True,mturk,"{""based_on"": ""whether or not the beat changed or more singing started"", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""no"", ""gender"": ""male"", ""average_music_hours"": ""1 to 4""}","{""age"": ""25"", ""hearing_disorder"": ""No""}",0.648427069426,S06_01,1,78
1116,1116,False,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/LOUftOKbJA8kP168N2RwIzBHu0Aio2IyelCcoWWD-y6EvF5VrmXRDXAU4bibJVr6W0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""6""}",A258PTOZ3D2TQR,,1,2017-04-26 03:16:04.591118,10,True,mturk,"{""based_on"": ""Noting the notes to be changed. Concentrating on subtle change of notes (music)"", ""country"": ""IND"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""interesting hit"", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""Not at all"", ""gender"": ""male"", ""average_music_hours"": ""4 to 8""}","{""age"": ""28"", ""hearing_disorder"": ""No""}",0.825353953877,S06_01,1,181
1117,1117,False,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/Al0TJlEpaAAZYsfZ4y2YcjBHu0Aio2IyelCcoWWD-y6EvF5VrmXRDXAU4bibJVr6W0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""6""}",A1U0GNE5ELW5V7,,1,2017-04-26 03:17:40.017016,17,True,mturk,"{""based_on"": ""Change from the verse to the chorus. Any change the rhythm or changing of cords. Maybe a change from a riff to cords. "", ""country"": ""USA"", ""instrument"": ""Guitar"", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""None."", ""speakers"": ""headphones"", ""musician"": ""Yes"", ""confusing"": ""No."", ""gender"": ""male"", ""average_music_hours"": ""1 to 4""}","{""age"": ""31"", ""hearing_disorder"": ""No""}",0.243220126836,S06_01,1,200
1118,1118,True,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/omcO9xV0P8SDq65GZHoSfDBHu0Aio2IyelCcoWWD-y6EvF5VrmXRDXAU4bibJVr6W0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""6""}",AK3H5QRAROFGP,,1,2017-04-26 03:38:34.541951,41,True,mturk,"{""based_on"": ""I was listening for a change in music. Often this was in a transition from chorus to verse."", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""I was slightly confused about whether the end of a song, from music to the silence of the end, counted as a change."", ""gender"": ""male"", ""average_music_hours"": ""1 to 4""}","{""age"": ""29"", ""hearing_disorder"": ""No""}",0.629599975586,S06_01,1,435
1119,1119,False,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/0kZokf-8Y4z_NiM386doVTBHu0Aio2IyelCcoWWD-y6EvF5VrmXRDXAU4bibJVr6W0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""6""}",A2OO4PG3LBLP5I,,1,2017-04-26 03:36:24.291007,42,True,mturk,"{""based_on"": ""Changes in the music"", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Enjoyed"", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""No"", ""gender"": ""male"", ""average_music_hours"": ""less than one hour""}","{""age"": ""39"", ""hearing_disorder"": ""No""}",0.224299065421,S06_01,1,539
1120,1120,True,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/Ek1XufrXl7ObFxmpi3kt4jyxS_jlENgZRIaKla-u4K_24xD-mlRauLVPrkdKBnAFjYejcgv7X_42FITvjdPseUp6usxxZBUPbjh5MU-g2pVs4xeftYLP767OjUCXoujx.wav""]], ""groupID"": ""6""}",A2ADEPVGNNXNPA,,1,2017-04-26 03:24:29.538927,8,True,mturk,"{""based_on"": ""Any type of change, e.g. from instrumental to vocal section"", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""somewhat subjective?"", ""gender"": ""female"", ""average_music_hours"": ""more than 8""}","{""age"": ""28"", ""hearing_disorder"": ""No""}",0.602933308919,S06_01,1,600
1121,1121,True,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/d0apz_naL9mcJZx0f-SHkjBHu0Aio2IyelCcoWWD-y6EvF5VrmXRDXAU4bibJVr6W0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""6""}",A94DL4GI8ZBUO,,1,2017-04-26 03:34:16.961347,38,True,mturk,"{""based_on"": ""Change in beat, tempo, or vocals."", ""country"": ""USA"", ""instrument"": ""Piano"", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""Yes"", ""confusing"": ""Nothing."", ""gender"": ""male"", ""average_music_hours"": ""1 to 4""}","{""age"": ""29"", ""hearing_disorder"": ""No""}",0.588346962617,S06_01,1,691
1122,1122,False,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/7YHsrbn2eZh9EtifZ-LmDzBHu0Aio2IyelCcoWWD-y6EvF5VrmXRDXAU4bibJVr6W0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""6""}",A15XX0WDRG29E7,,2,2017-04-26 03:46:23.057779,57,True,mturk,"{""based_on"": ""I was listening for any changes in the singer's tone and any instrument changes."", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""The task was not confusing, but it was very hard to find changes within the songs."", ""gender"": ""female"", ""average_music_hours"": ""4 to 8""}","{""age"": ""42"", ""hearing_disorder"": ""No""}",0.694488484646,S06_01,1,767
1123,1123,False,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/TMzuzkT1SfFdqEnOvDXxXzBHu0Aio2IyelCcoWWD-y6EvF5VrmXRDXAU4bibJVr6W0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""6""}",A7OVF55GAEQ30,,1,2017-04-26 03:37:54.974922,44,True,mturk,"{""based_on"": ""Small piece of music"", ""country"": ""IND"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""Thank you"", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""Nothing"", ""gender"": ""male"", ""average_music_hours"": ""less than one hour""}","{""age"": ""36"", ""hearing_disorder"": ""No""}",0.611538461538,S06_01,1,799
1124,1124,True,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/FAhQs0bF_2a80mdSEzzR4jBHu0Aio2IyelCcoWWD-y6EvF5VrmXRDXAU4bibJVr6W0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""6""}",A9KPCMO1J1LQF,,1,2017-04-26 03:24:12.401013,29,True,mturk,"{""based_on"": ""Basically the switch in key or loudness or mood or whatnot. Some of the songs were familiar to me, so I could \""feel\"" the boundaries easily."", ""country"": ""USA"", ""instrument"": ""guitar/voice, I am a lapsed musician/music nerd tho, it's been several years"", ""speaker_other"": ""portable bluetooth speaker"", ""UserComment"": ""Still think pay is low for this task, but it is music so I enjoy it."", ""speakers"": ""other"", ""musician"": ""Yes"", ""confusing"": ""Not really."", ""gender"": ""female"", ""average_music_hours"": ""more than 8""}","{""age"": ""41"", ""hearing_disorder"": ""No""}",-1.0,S06_01,1,929
1125,1125,True,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/0-zbLDZQPHE03Vy_fDZyfDBHu0Aio2IyelCcoWWD-y6EvF5VrmXRDXAU4bibJVr6W0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""6""}",A11S7WORCTSQBO,,2,2017-04-26 03:48:09.114773,60,True,mturk,"{""based_on"": ""I was listening for a change in the beat, tempo, or voice in the song and marking the boundary between those 2 parts."", ""country"": ""USA"", ""instrument"": ""Please specinfy..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""thanks."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""No."", ""gender"": ""female"", ""average_music_hours"": ""1 to 4""}","{""age"": ""36"", ""hearing_disorder"": ""No""}",0.18981558745,S06_01,1,998
1126,1126,True,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/6MbLhYkHm3LwJdvn9ciKCzyxS_jlENgZRIaKla-u4K_24xD-mlRauLVPrkdKBnAFjYejcgv7X_42FITvjdPseUp6usxxZBUPbjh5MU-g2pVs4xeftYLP767OjUCXoujx.wav""]], ""groupID"": ""6""}",AVD6HMIO1HLFI,,1,2017-04-26 03:11:02.909251,3,True,mturk,"{""based_on"": ""Overall change in tempo or beat, or if lyrics started which I thought was significant enough to warrant a change (such as the Queen song)"", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Philips SHP 9500"", ""UserComment"": ""Your comment..."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""Please explain..."", ""gender"": ""male"", ""average_music_hours"": ""more than 8""}","{""age"": ""28"", ""hearing_disorder"": ""No""}",0.222525867824,S06_01,1,1219
1127,1127,False,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/y6UqWIGqexK6Oxk4nuNIVTBHu0Aio2IyelCcoWWD-y6EvF5VrmXRDXAU4bibJVr6W0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""6""}",A1GBVJDL1PF0YS,,2,2017-04-26 04:07:16.280981,90,True,mturk,"{""based_on"": ""A CHANGE IN THE SPEED OR RYTHM. ALSO FOR A CHANGE IN THE STYLE A CHANGE OF INSTRAMENTS OR A CHORUS, WHICH USUALLY CHANGES THE MUSIC"", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""VERY INTERESTING SOMETIMES IT WAS DIFFICULT AND SOMETIMES IT SEEMED LIKE THERE WAS MORE THAN 1 CHANGE."", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""NO"", ""gender"": ""female"", ""average_music_hours"": ""4 to 8""}","{""age"": ""48"", ""hearing_disorder"": ""No""}",0.177799566088,S06_01,1,1246
1128,1128,False,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/6asPG_GxRfCtdDq-Bgtv2zBHu0Aio2IyelCcoWWD-y6EvF5VrmXRDXAU4bibJVr6W0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""6""}",A899L8WYC76AD,,1,2017-04-26 03:29:26.741592,35,True,mturk,"{""based_on"": ""i listened for significant changes in the music -- the pace, a transition from a distinctive verse to a chorus, significant changes in tone of voice, and things like that."", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""Other (Please specify)"", ""UserComment"": ""this HIT was a ton of fun. :-) i love music.  thanks for allowing me to participate, and i hope you have a great day!"", ""speakers"": ""headphones"", ""musician"": ""No"", ""confusing"": ""no, everything was explained very clearly, and the interface was easy to use!"", ""gender"": ""female"", ""average_music_hours"": ""more than 8""}","{""age"": ""31"", ""hearing_disorder"": ""No""}",0.598933308919,S06_01,1,1298
1129,1129,False,51,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S06_10"": ""seg06_10.mp3"", ""S06_08"": ""seg06_08.mp3"", ""S06_09"": ""seg06_09.mp3"", ""S06_06"": ""seg06_06.mp3"", ""S06_07"": ""seg06_07.mp3"", ""S06_04"": ""seg06_04.mp3"", ""S06_05"": ""seg06_05.mp3"", ""S06_02"": ""seg06_02.mp3"", ""S06_03"": ""seg06_03.mp3"", ""S06_01"": ""seg06_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""51"", ""referenceFiles"": [[""Reference"", ""/audio/RNr2z50Uwl4Jop3HxNnnyTBHu0Aio2IyelCcoWWD-y6EvF5VrmXRDXAU4bibJVr6W0783Y0bJrQmLWCRhmcmhcpXvmcJsS0e3-WjB_rMOqte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""6""}",AJD3JOWNVDZD1,,1,2017-04-26 03:57:43.747400,73,True,mturk,"{""based_on"": ""Please elaborate...I was listening for some kind of change in the music.  No specific change, just my perception of change."", ""country"": ""USA"", ""instrument"": ""Please specify..."", ""speaker_other"": ""ear buds"", ""UserComment"": ""Your comment..."", ""speakers"": ""other"", ""musician"": ""No"", ""confusing"": ""Please explain...I thought it was all confusing honestly, but only because I wasn't quite sure what I considered change completely."", ""gender"": ""female"", ""average_music_hours"": ""less than one hour""}","{""age"": ""50"", ""hearing_disorder"": ""No""}",-1.0,S06_01,1,1349
